img1,img2,label
095_4.tif,089_2.tif,0
050_6.tif,050_7.tif,1
219__M_Right_middle_finger.BMP,389__F_Right_little_finger_CR_2.BMP,0
530__M_Left_little_finger.BMP,530__M_Left_little_finger_Obl_2.BMP,1
070_1.tif,086_7.tif,0
076_2_7.tif,076_8_6.tif,0
448__M_Right_thumb_finger.BMP,448__M_Right_thumb_finger_Obl_2.BMP,1
031_5.tif,117_3.tif,0
085_6.tif,085_7.tif,1
074_5.tif,040_8.tif,0
102_7.tif,093_1.tif,0
076_8_6.tif,076_9_8.tif,0
011_8.tif,057_1.tif,0
010_6.tif,077_6.tif,0
032_6.tif,032_8.tif,1
017_10_5.tif,022_4_6.tif,0
30__F_Left_thumb_finger.BMP,285__M_Right_thumb_finger_CR_2.BMP,0
049_4.tif,054_1.tif,0
004_8.tif,053_2.tif,0
098_2.tif,086_4.tif,0
027_4_1.tif,076_10_1.tif,0
255__M_Left_ring_finger.BMP,348__F_Right_thumb_finger_Obl_1.BMP,0
192__M_Right_little_finger.BMP,263__F_Left_ring_finger_CR_3.BMP,0
126__F_Right_little_finger.BMP,372__M_Left_middle_finger_Zcut_2.BMP,0
013_8_2.tif,057_4_6.tif,0
331__M_Right_index_finger.BMP,331__M_Right_index_finger_CR_3.BMP,1
058_2.tif,058_5.tif,1
383__M_Right_middle_finger.BMP,563__M_Right_little_finger_CR_1.BMP,0
012_2_6.tif,017_8_6.tif,0
074_2.tif,054_2.tif,0
081_1.tif,110_8.tif,0
080_1.tif,080_3.tif,1
013_2_8.tif,057_3_1.tif,0
022_7_2.tif,076_10_7.tif,0
015_8.tif,086_5.tif,0
057_3_6.tif,076_5_8.tif,0
493__M_Left_little_finger.BMP,377__M_Right_middle_finger_CR_1.BMP,0
013_10_7.tif,013_2_4.tif,0
354__M_Right_thumb_finger.BMP,354__M_Right_thumb_finger_Zcut_3.BMP,1
022_8_7.tif,076_5_6.tif,0
113_6.tif,070_1.tif,0
012_5_1.tif,076_9_3.tif,0
107_8.tif,070_3.tif,0
089_1.tif,089_7.tif,1
040_2.tif,008_6.tif,0
104_1.tif,104_2.tif,1
120_2.tif,120_8.tif,1
034_8.tif,096_5.tif,0
013_2_1.tif,076_4_5.tif,0
022_5_3.tif,076_9_4.tif,0
090_3.tif,078_8.tif,0
114_2.tif,114_4.tif,1
24__F_Right_little_finger.BMP,357__M_Left_ring_finger_CR_2.BMP,0
393__M_Left_thumb_finger.BMP,283__M_Left_middle_finger_CR_3.BMP,0
017_8_6.tif,076_4_8.tif,0
022_8_3.tif,057_5_3.tif,0
567__M_Left_ring_finger.BMP,533__M_Left_thumb_finger_Obl_2.BMP,0
15__F_Right_thumb_finger.BMP,15__F_Right_thumb_finger_Obl_1.BMP,1
012_7_6.tif,022_5_3.tif,0
013_2_1.tif,017_1_4.tif,0
010_7.tif,099_8.tif,0
118_5.tif,055_7.tif,0
027_1.tif,027_6.tif,1
012_9_3.tif,027_5_5.tif,0
085_5.tif,024_7.tif,0
046_5.tif,046_8.tif,1
099_4.tif,074_8.tif,0
119_2.tif,105_4.tif,0
019_4.tif,091_5.tif,0
088_3.tif,072_7.tif,0
89__M_Right_ring_finger.BMP,89__M_Right_ring_finger_CR_2.BMP,1
017_1_8.tif,022_6_7.tif,0
106_3.tif,106_7.tif,1
013_7_1.tif,076_7_4.tif,0
409__M_Left_index_finger.BMP,55__M_Left_ring_finger_CR_3.BMP,0
017_6_4.tif,017_6_5.tif,1
552__M_Right_ring_finger.BMP,552__M_Right_ring_finger_CR_3.BMP,1
548__F_Left_thumb_finger.BMP,476__M_Right_ring_finger_Zcut_1.BMP,0
390__F_Left_little_finger.BMP,390__F_Left_little_finger_Zcut_3.BMP,1
017_7_1.tif,017_9_3.tif,0
017_1_2.tif,027_9_4.tif,0
391__M_Left_middle_finger.BMP,281__M_Right_little_finger_CR_1.BMP,0
486__M_Left_ring_finger.BMP,486__M_Left_ring_finger_CR_3.BMP,1
012_3_2.tif,027_1_6.tif,0
027_5_3.tif,076_10_8.tif,0
225__M_Right_ring_finger.BMP,560__F_Left_index_finger_Zcut_1.BMP,0
035_6.tif,115_4.tif,0
004_7.tif,069_5.tif,0
052_5.tif,013_1.tif,0
022_9_5.tif,076_5_2.tif,0
097_8.tif,030_4.tif,0
012_2_2.tif,022_9_8.tif,0
451__M_Left_thumb_finger.BMP,210__M_Left_middle_finger_CR_3.BMP,0
008_5.tif,043_8.tif,0
230__M_Left_index_finger.BMP,412__M_Left_thumb_finger_Obl_1.BMP,0
027_7_3.tif,057_4_8.tif,0
022_7_4.tif,076_6_2.tif,0
116_7.tif,021_6.tif,0
298__M_Right_thumb_finger.BMP,261__M_Right_ring_finger_Zcut_3.BMP,0
057_1_5.tif,076_6_4.tif,0
112_4.tif,022_7.tif,0
017_2_7.tif,017_7_1.tif,0
118_2.tif,091_3.tif,0
012_3_6.tif,027_2_7.tif,0
022_3.tif,022_4.tif,1
012_7_6.tif,076_6_4.tif,0
060_4.tif,080_1.tif,0
104_4.tif,067_7.tif,0
013_4_4.tif,076_3_1.tif,0
011_4.tif,108_8.tif,0
015_8.tif,095_6.tif,0
037_3.tif,083_5.tif,0
017_10_8.tif,057_4_3.tif,0
019_5.tif,019_6.tif,1
012_7_4.tif,017_4_6.tif,0
552__M_Left_little_finger.BMP,552__M_Left_little_finger_CR_3.BMP,1
018_5.tif,018_8.tif,1
36__M_Left_thumb_finger.BMP,443__M_Left_index_finger_Obl_3.BMP,0
058_5.tif,063_2.tif,0
017_3_5.tif,076_5_1.tif,0
012_1_7.tif,027_10_8.tif,0
051_5.tif,033_5.tif,0
012_10_2.tif,013_7_8.tif,0
457__M_Right_little_finger.BMP,457__M_Right_little_finger_CR_1.BMP,1
013_6_1.tif,013_6_2.tif,1
073_8.tif,014_2.tif,0
008_7.tif,094_1.tif,0
037_2.tif,037_4.tif,1
002_7.tif,002_8.tif,1
151__M_Right_index_finger.BMP,450__M_Left_index_finger_Obl_1.BMP,0
031_4.tif,048_4.tif,0
105_2.tif,105_6.tif,1
188__M_Left_little_finger.BMP,188__M_Left_little_finger_CR_2.BMP,1
367__M_Right_thumb_finger.BMP,367__M_Right_thumb_finger_Obl_2.BMP,1
017_7_5.tif,027_4_5.tif,0
317__M_Left_ring_finger.BMP,549__M_Right_index_finger_Obl_2.BMP,0
120_5.tif,048_8.tif,0
017_5_4.tif,057_3_6.tif,0
017_10_3.tif,017_6_5.tif,0
012_7_7.tif,013_1_5.tif,0
017_9_4.tif,057_5_5.tif,0
111_2.tif,112_5.tif,0
104_4.tif,104_8.tif,1
066_5.tif,066_8.tif,1
017_1_3.tif,027_3_3.tif,0
106_1.tif,106_2.tif,1
113_6.tif,113_7.tif,1
220__F_Left_ring_finger.BMP,399__M_Right_ring_finger_Zcut_1.BMP,0
088_1.tif,067_4.tif,0
017_3_2.tif,022_3_1.tif,0
283__M_Right_thumb_finger.BMP,488__M_Left_thumb_finger_Zcut_2.BMP,0
051_6.tif,103_3.tif,0
076_1_6.tif,076_3_2.tif,0
397__M_Left_middle_finger.BMP,397__M_Left_middle_finger_Zcut_1.BMP,1
365__M_Left_thumb_finger.BMP,365__M_Left_thumb_finger_Obl_2.BMP,1
012_6.tif,083_1.tif,0
013_4_5.tif,013_4_7.tif,1
013_8_8.tif,022_4_7.tif,0
041_7.tif,068_6.tif,0
022_4_2.tif,076_7_4.tif,0
007_5.tif,102_1.tif,0
047_6.tif,100_1.tif,0
018_3.tif,062_4.tif,0
144__M_Left_index_finger.BMP,156__F_Left_thumb_finger_Zcut_3.BMP,0
022_7_6.tif,022_7_7.tif,1
012_6_4.tif,027_4_8.tif,0
085_8.tif,034_2.tif,0
012_2_1.tif,076_9_2.tif,0
013_1_6.tif,076_4_7.tif,0
095_8.tif,084_3.tif,0
020_6.tif,046_1.tif,0
076_3.tif,093_8.tif,0
089_7.tif,097_3.tif,0
022_9_2.tif,027_5_6.tif,0
017_7.tif,056_4.tif,0
191__F_Left_index_finger.BMP,226__M_Left_index_finger_CR_1.BMP,0
080_4.tif,082_2.tif,0
567__M_Left_ring_finger.BMP,567__M_Left_ring_finger_CR_1.BMP,1
21__M_Left_middle_finger.BMP,530__M_Right_ring_finger_Zcut_1.BMP,0
027_5_5.tif,076_10_8.tif,0
318__F_Right_index_finger.BMP,476__M_Left_index_finger_Obl_3.BMP,0
220__F_Left_thumb_finger.BMP,117__F_Right_middle_finger_Obl_2.BMP,0
082_1.tif,082_4.tif,1
30__F_Left_index_finger.BMP,30__F_Left_index_finger_Zcut_2.BMP,1
094_2.tif,031_4.tif,0
054_8.tif,109_3.tif,0
023_5.tif,072_2.tif,0
105_8.tif,021_8.tif,0
255__M_Right_index_finger.BMP,255__M_Right_index_finger_CR_3.BMP,1
373__M_Right_thumb_finger.BMP,373__M_Right_thumb_finger_CR_2.BMP,1
017_1_7.tif,017_5_2.tif,0
051_6.tif,042_7.tif,0
076_2_3.tif,076_2_4.tif,1
002_1.tif,071_2.tif,0
076_8.tif,027_4.tif,0
012_6_5.tif,012_6_6.tif,1
022_8_5.tif,057_1_3.tif,0
012_2_3.tif,012_5_2.tif,0
595__M_Left_ring_finger.BMP,595__M_Left_ring_finger_CR_3.BMP,1
379__F_Right_middle_finger.BMP,315__F_Right_little_finger_CR_2.BMP,0
012_7_7.tif,057_2_7.tif,0
013_8_3.tif,076_1_7.tif,0
013_7_7.tif,017_1_3.tif,0
022_7_2.tif,022_7_5.tif,1
078_7.tif,096_1.tif,0
097_3.tif,097_5.tif,1
017_5_3.tif,017_9_8.tif,0
524__M_Left_middle_finger.BMP,524__M_Left_middle_finger_Obl_3.BMP,1
033_8.tif,098_6.tif,0
017_9_8.tif,022_8_6.tif,0
070_2.tif,070_8.tif,1
038_5.tif,038_6.tif,1
102_5.tif,059_1.tif,0
041_6.tif,096_6.tif,0
541__M_Left_index_finger.BMP,121__F_Left_little_finger_CR_1.BMP,0
022_5_4.tif,057_5_6.tif,0
039_2.tif,039_5.tif,1
013_7_8.tif,076_9_4.tif,0
012_8_7.tif,076_10_7.tif,0
61__M_Left_little_finger.BMP,459__M_Left_thumb_finger_CR_1.BMP,0
012_10_2.tif,013_9_4.tif,0
222__M_Left_index_finger.BMP,575__M_Right_index_finger_CR_3.BMP,0
537__M_Left_little_finger.BMP,425__M_Right_little_finger_Zcut_1.BMP,0
012_10_6.tif,017_5_7.tif,0
171__M_Right_index_finger.BMP,171__M_Right_index_finger_Zcut_1.BMP,1
450__M_Right_middle_finger.BMP,450__M_Right_middle_finger_CR_2.BMP,1
035_3.tif,035_5.tif,1
053_6.tif,053_8.tif,1
042_1.tif,119_7.tif,0
071_3.tif,110_5.tif,0
115_6.tif,044_1.tif,0
537__M_Left_little_finger.BMP,435__F_Right_index_finger_CR_1.BMP,0
010_1.tif,072_1.tif,0
037_3.tif,019_1.tif,0
019_3.tif,078_4.tif,0
523__F_Left_little_finger.BMP,523__F_Left_little_finger_CR_2.BMP,1
267__M_Right_little_finger.BMP,267__M_Right_little_finger_CR_2.BMP,1
100_7.tif,001_6.tif,0
292__M_Left_middle_finger.BMP,563__M_Right_thumb_finger_Zcut_2.BMP,0
045_5.tif,045_7.tif,1
076_4.tif,001_5.tif,0
026_5.tif,026_8.tif,1
022_7_8.tif,027_10_6.tif,0
077_1.tif,077_6.tif,1
090_4.tif,090_8.tif,1
039_6.tif,083_5.tif,0
73__M_Right_middle_finger.BMP,148__M_Left_little_finger_Obl_1.BMP,0
181__M_Left_index_finger.BMP,568__M_Left_thumb_finger_CR_1.BMP,0
072_6.tif,113_5.tif,0
502__F_Left_ring_finger.BMP,502__F_Left_ring_finger_Obl_1.BMP,1
193__M_Right_thumb_finger.BMP,240__F_Left_index_finger_Zcut_1.BMP,0
575__M_Right_middle_finger.BMP,575__M_Right_middle_finger_Obl_1.BMP,1
080_1.tif,080_8.tif,1
049_2.tif,049_7.tif,1
027_9_3.tif,027_9_6.tif,1
024_7.tif,024_8.tif,1
012_9_5.tif,012_9_7.tif,1
022_9_3.tif,076_10_5.tif,0
201__F_Left_ring_finger.BMP,201__F_Left_ring_finger_Obl_3.BMP,1
090_3.tif,092_3.tif,0
012_10_3.tif,013_5_4.tif,0
496__M_Right_index_finger.BMP,130__F_Right_middle_finger_Zcut_2.BMP,0
288__M_Right_little_finger.BMP,136__F_Left_ring_finger_Zcut_3.BMP,0
022_6.tif,022_7.tif,1
013_2_7.tif,013_9_3.tif,0
117_3.tif,082_6.tif,0
001_1.tif,118_6.tif,0
012_3_6.tif,017_7_5.tif,0
012_4_1.tif,012_4_7.tif,1
072_2.tif,033_1.tif,0
080_2.tif,113_6.tif,0
074_3.tif,074_5.tif,1
246__M_Left_index_finger.BMP,246__M_Left_index_finger_CR_1.BMP,1
563__M_Left_little_finger.BMP,563__M_Left_little_finger_Zcut_1.BMP,1
010_2.tif,010_6.tif,1
010_4.tif,017_8.tif,0
004_3.tif,085_2.tif,0
314__M_Left_index_finger.BMP,314__M_Left_index_finger_CR_2.BMP,1
118_1.tif,076_5.tif,0
022_9_2.tif,027_6_1.tif,0
105_5.tif,079_6.tif,0
027_8_6.tif,057_1_2.tif,0
150__M_Left_index_finger.BMP,150__M_Left_index_finger_Obl_2.BMP,1
049_3.tif,049_4.tif,1
022_3_6.tif,076_7_8.tif,0
040_6.tif,092_5.tif,0
071_5.tif,069_4.tif,0
404__M_Left_ring_finger.BMP,404__M_Left_ring_finger_Obl_2.BMP,1
003_4.tif,025_4.tif,0
029_1.tif,029_3.tif,1
582__M_Right_little_finger.BMP,56__F_Left_index_finger_Zcut_1.BMP,0
025_3.tif,051_2.tif,0
106_6.tif,041_2.tif,0
012_1_2.tif,022_4_4.tif,0
078_8.tif,044_8.tif,0
107_3.tif,038_3.tif,0
012_2_6.tif,017_1_1.tif,0
027_2_3.tif,027_2_4.tif,1
094_4.tif,110_2.tif,0
2__F_Left_thumb_finger.BMP,138__M_Right_little_finger_Obl_2.BMP,0
071_5.tif,071_6.tif,1
001_2.tif,091_7.tif,0
092_4.tif,092_5.tif,1
505__M_Left_middle_finger.BMP,505__M_Left_middle_finger_Obl_2.BMP,1
027_8_4.tif,057_5_5.tif,0
012_10_1.tif,027_1_5.tif,0
017_5_4.tif,057_4_6.tif,0
108__M_Left_middle_finger.BMP,15__F_Right_little_finger_CR_3.BMP,0
023_2.tif,023_8.tif,1
105_3.tif,001_5.tif,0
022_2_2.tif,076_4_5.tif,0
413__M_Left_middle_finger.BMP,113__M_Left_ring_finger_Obl_3.BMP,0
060_1.tif,077_2.tif,0
022_10_3.tif,057_2_3.tif,0
457__M_Left_little_finger.BMP,457__M_Left_little_finger_CR_1.BMP,1
022_7_8.tif,057_4_5.tif,0
006_4.tif,006_7.tif,1
030_3.tif,037_6.tif,0
098_8.tif,088_6.tif,0
013_4_1.tif,013_4_3.tif,1
052_4.tif,079_1.tif,0
099_7.tif,099_8.tif,1
022_4_1.tif,076_2_3.tif,0
096_2.tif,041_8.tif,0
012_4_3.tif,012_4_6.tif,1
202__M_Left_little_finger.BMP,97__M_Left_ring_finger_Zcut_1.BMP,0
012_3_4.tif,076_6_4.tif,0
022_2_3.tif,057_3_7.tif,0
057_3.tif,025_4.tif,0
038_2.tif,069_6.tif,0
032_4.tif,006_2.tif,0
096_8.tif,116_6.tif,0
340__M_Left_thumb_finger.BMP,340__M_Left_thumb_finger_CR_3.BMP,1
027_10_2.tif,027_5_3.tif,0
482__M_Left_thumb_finger.BMP,482__M_Left_thumb_finger_Obl_2.BMP,1
037_8.tif,048_5.tif,0
063_2.tif,120_3.tif,0
402__M_Right_index_finger.BMP,402__M_Right_index_finger_CR_1.BMP,1
022_8_6.tif,057_2_3.tif,0
086_6.tif,086_7.tif,1
504__M_Right_ring_finger.BMP,22__M_Right_middle_finger_Zcut_2.BMP,0
101_4.tif,120_5.tif,0
002_8.tif,071_2.tif,0
012_2_7.tif,027_5_6.tif,0
071_3.tif,111_2.tif,0
425__M_Right_ring_finger.BMP,425__M_Right_ring_finger_Zcut_1.BMP,1
079_4.tif,079_5.tif,1
227__M_Right_little_finger.BMP,227__M_Right_little_finger_Obl_1.BMP,1
008_4.tif,024_3.tif,0
097_1.tif,077_7.tif,0
072_8.tif,095_8.tif,0
446__M_Right_little_finger.BMP,301__F_Left_index_finger_Obl_1.BMP,0
057_2_5.tif,057_2_6.tif,1
017_5_6.tif,076_3_5.tif,0
115_2.tif,057_7.tif,0
101__M_Left_thumb_finger.BMP,311__M_Left_little_finger_CR_2.BMP,0
033_3.tif,033_6.tif,1
065_2.tif,102_1.tif,0
013_5_8.tif,076_1_4.tif,0
021_1.tif,118_2.tif,0
100_7.tif,006_5.tif,0
017_6_3.tif,027_1_5.tif,0
431__M_Left_little_finger.BMP,431__M_Left_little_finger_Zcut_1.BMP,1
013_1_1.tif,027_5_5.tif,0
013_7_2.tif,013_7_3.tif,1
208__M_Left_index_finger.BMP,139__M_Right_index_finger_CR_3.BMP,0
116_4.tif,110_4.tif,0
012_6_5.tif,012_6_7.tif,1
017_8.tif,097_8.tif,0
020_4.tif,007_1.tif,0
076_8_3.tif,076_8_5.tif,1
036_1.tif,036_3.tif,1
030_1.tif,030_2.tif,1
115_7.tif,115_8.tif,1
049_1.tif,034_1.tif,0
010_2.tif,099_2.tif,0
070_6.tif,105_8.tif,0
013_4_6.tif,027_1_4.tif,0
013_3_2.tif,057_1_2.tif,0
057_1_3.tif,076_6_1.tif,0
197__M_Right_index_finger.BMP,197__M_Right_index_finger_Obl_2.BMP,1
027_3_3.tif,076_9_4.tif,0
111_6.tif,065_5.tif,0
061_8.tif,066_7.tif,0
070_7.tif,045_1.tif,0
120_1.tif,120_7.tif,1
075_1.tif,112_6.tif,0
013_5_5.tif,017_4_1.tif,0
056_3.tif,056_5.tif,1
092_2.tif,069_4.tif,0
067_1.tif,032_4.tif,0
313__M_Right_index_finger.BMP,560__F_Right_middle_finger_Zcut_1.BMP,0
087_2.tif,087_6.tif,1
022_7_3.tif,027_4_3.tif,0
024_3.tif,024_4.tif,1
588__M_Left_ring_finger.BMP,588__M_Left_ring_finger_CR_1.BMP,1
021_5.tif,077_6.tif,0
012_7_6.tif,012_7_8.tif,1
106__M_Right_index_finger.BMP,106__M_Right_index_finger_Obl_3.BMP,1
063_3.tif,063_5.tif,1
100_3.tif,100_7.tif,1
076_4_7.tif,076_7_1.tif,0
018_4.tif,079_6.tif,0
012_6_1.tif,017_2_4.tif,0
118_2.tif,118_6.tif,1
029_1.tif,006_6.tif,0
079_2.tif,096_8.tif,0
072_6.tif,072_7.tif,1
135__F_Right_middle_finger.BMP,308__M_Right_ring_finger_CR_3.BMP,0
060_6.tif,084_2.tif,0
74__F_Right_middle_finger.BMP,74__F_Right_middle_finger_Zcut_3.BMP,1
033_2.tif,033_4.tif,1
022_3_7.tif,076_7_2.tif,0
098_2.tif,022_8.tif,0
048_5.tif,008_2.tif,0
013_10_6.tif,022_10_7.tif,0
6__M_Right_index_finger.BMP,6__M_Right_index_finger_CR_1.BMP,1
038_8.tif,009_5.tif,0
010_6.tif,052_8.tif,0
027_8_1.tif,076_2_8.tif,0
080_3.tif,014_2.tif,0
024_4.tif,032_5.tif,0
080_7.tif,080_8.tif,1
077_4.tif,077_5.tif,1
041_4.tif,051_5.tif,0
60__M_Left_middle_finger.BMP,171__M_Right_index_finger_Zcut_1.BMP,0
070_4.tif,070_7.tif,1
006_7.tif,113_5.tif,0
261__M_Left_index_finger.BMP,374__M_Right_ring_finger_Zcut_3.BMP,0
024_1.tif,024_3.tif,1
013_5_6.tif,017_9_6.tif,0
080_1.tif,023_3.tif,0
508__F_Left_little_finger.BMP,508__F_Left_little_finger_Obl_3.BMP,1
057_8.tif,112_3.tif,0
055_6.tif,116_8.tif,0
442__F_Left_index_finger.BMP,482__M_Right_little_finger_Zcut_1.BMP,0
013_1_3.tif,022_5_4.tif,0
022_1_6.tif,022_7_4.tif,0
017_8_6.tif,076_7_7.tif,0
344__M_Right_thumb_finger.BMP,344__M_Right_thumb_finger_CR_1.BMP,1
017_5_2.tif,022_9_4.tif,0
114_2.tif,114_3.tif,1
090_4.tif,062_2.tif,0
037_8.tif,056_5.tif,0
022_1_4.tif,076_2_1.tif,0
116_2.tif,116_8.tif,1
69__M_Left_little_finger.BMP,69__M_Left_little_finger_Obl_2.BMP,1
019_1.tif,086_4.tif,0
022_6_8.tif,027_5_3.tif,0
016_6.tif,100_1.tif,0
099_1.tif,099_4.tif,1
098_5.tif,111_4.tif,0
082_2.tif,082_6.tif,1
478__M_Right_middle_finger.BMP,478__M_Right_middle_finger_Obl_2.BMP,1
099_3.tif,078_2.tif,0
017_2.tif,017_7.tif,1
017_7.tif,070_2.tif,0
243__M_Left_middle_finger.BMP,243__M_Left_middle_finger_Obl_3.BMP,1
009_6.tif,009_7.tif,1
065_8.tif,115_7.tif,0
172__M_Right_ring_finger.BMP,182__M_Left_thumb_finger_CR_1.BMP,0
013_7_4.tif,027_3_4.tif,0
082_4.tif,058_1.tif,0
082_1.tif,082_6.tif,1
062_8.tif,025_8.tif,0
014_5.tif,042_3.tif,0
116_6.tif,091_2.tif,0
019_8.tif,017_2.tif,0
005_7.tif,117_8.tif,0
012_4_5.tif,017_9_8.tif,0
022_6_5.tif,022_9_8.tif,0
027_1_3.tif,027_1_7.tif,1
022_5_3.tif,027_1_3.tif,0
279__M_Left_thumb_finger.BMP,20__M_Left_little_finger_Obl_1.BMP,0
22__M_Right_thumb_finger.BMP,22__M_Right_thumb_finger_Zcut_1.BMP,1
013_1_7.tif,017_3_8.tif,0
046_6.tif,077_6.tif,0
107_1.tif,107_7.tif,1
097_6.tif,063_1.tif,0
383__M_Left_middle_finger.BMP,329__M_Right_index_finger_Zcut_1.BMP,0
002_2.tif,002_7.tif,1
107_6.tif,107_8.tif,1
019_3.tif,095_8.tif,0
596__M_Right_middle_finger.BMP,596__M_Left_ring_finger_Zcut_1.BMP,0
9__M_Right_middle_finger.BMP,554__M_Right_thumb_finger_Zcut_3.BMP,0
017_9_7.tif,076_6_6.tif,0
266__M_Left_thumb_finger.BMP,266__M_Left_thumb_finger_CR_1.BMP,1
017_4_1.tif,022_7_5.tif,0
012_7_1.tif,022_9_6.tif,0
048_5.tif,048_6.tif,1
008_2.tif,007_4.tif,0
076_10_8.tif,076_8_4.tif,0
233__M_Right_little_finger.BMP,557__M_Right_middle_finger_Obl_3.BMP,0
120__M_Left_little_finger.BMP,420__M_Left_index_finger_Zcut_1.BMP,0
304__M_Left_thumb_finger.BMP,304__M_Left_thumb_finger_Zcut_3.BMP,1
056_2.tif,018_8.tif,0
037_5.tif,051_2.tif,0
065_1.tif,036_7.tif,0
012_9_4.tif,022_9_7.tif,0
003_2.tif,120_7.tif,0
012_9_4.tif,022_7_5.tif,0
010_4.tif,062_2.tif,0
012_1_6.tif,017_7_3.tif,0
027_2.tif,027_3.tif,1
268__M_Left_index_finger.BMP,268__M_Left_index_finger_Obl_3.BMP,1
022_1_7.tif,057_4_1.tif,0
086_2.tif,086_4.tif,1
022_2_2.tif,022_3_4.tif,0
012_10_6.tif,022_4_8.tif,0
056_2.tif,100_3.tif,0
095_3.tif,095_8.tif,1
118_6.tif,030_4.tif,0
046_1.tif,033_6.tif,0
009_8.tif,024_3.tif,0
022_5_3.tif,027_2_2.tif,0
017_1_5.tif,057_1_2.tif,0
297__M_Left_ring_finger.BMP,153__M_Left_middle_finger_CR_2.BMP,0
012_1_4.tif,012_9_6.tif,0
012_5_4.tif,017_3_5.tif,0
027_1_3.tif,027_1_4.tif,1
013_2.tif,013_4.tif,1
330__M_Left_thumb_finger.BMP,187__M_Right_index_finger_Obl_3.BMP,0
105_1.tif,114_6.tif,0
76__F_Right_middle_finger.BMP,76__F_Right_middle_finger_Zcut_2.BMP,1
171__M_Right_little_finger.BMP,171__M_Right_little_finger_Obl_1.BMP,1
059_5.tif,043_2.tif,0
120__M_Left_index_finger.BMP,120__M_Left_index_finger_CR_2.BMP,1
009_3.tif,085_7.tif,0
076_10_5.tif,076_9_1.tif,0
012_7_1.tif,013_7_8.tif,0
007_1.tif,022_3.tif,0
051_4.tif,051_7.tif,1
095_2.tif,095_4.tif,1
243__M_Right_index_finger.BMP,243__M_Right_index_finger_CR_1.BMP,1
028_7.tif,055_4.tif,0
032_6.tif,025_4.tif,0
093_8.tif,070_4.tif,0
013_6_6.tif,027_10_4.tif,0
071_7.tif,044_8.tif,0
253__F_Left_index_finger.BMP,274__M_Right_thumb_finger_Zcut_1.BMP,0
61__M_Right_little_finger.BMP,61__M_Right_little_finger_CR_2.BMP,1
045_6.tif,092_8.tif,0
017_9_7.tif,057_4_2.tif,0
007_5.tif,007_8.tif,1
63__M_Right_index_finger.BMP,317__M_Left_ring_finger_CR_1.BMP,0
114_7.tif,056_5.tif,0
94__M_Right_ring_finger.BMP,40__F_Left_index_finger_Zcut_1.BMP,0
532__M_Right_middle_finger.BMP,132__M_Left_little_finger_Zcut_3.BMP,0
110__F_Left_little_finger.BMP,110__F_Left_little_finger_CR_1.BMP,1
106_1.tif,077_5.tif,0
024_2.tif,020_4.tif,0
097_4.tif,025_7.tif,0
017_5_3.tif,022_3_1.tif,0
013_5_5.tif,027_3_3.tif,0
012_3_6.tif,017_2_3.tif,0
063_4.tif,034_5.tif,0
024_4.tif,012_3.tif,0
035_3.tif,061_8.tif,0
088_1.tif,057_7.tif,0
022_9_3.tif,027_4_7.tif,0
009_1.tif,055_7.tif,0
056_1.tif,056_7.tif,1
15__F_Left_ring_finger.BMP,15__F_Left_ring_finger_Zcut_3.BMP,1
83__M_Right_thumb_finger.BMP,90__M_Left_index_finger_Obl_3.BMP,0
013_8_3.tif,076_6_5.tif,0
093_7.tif,049_4.tif,0
012_10_3.tif,013_4_4.tif,0
012_5_5.tif,012_5_7.tif,1
079_8.tif,100_7.tif,0
226__M_Left_ring_finger.BMP,226__M_Left_ring_finger_Zcut_1.BMP,1
173__F_Left_index_finger.BMP,127__F_Right_ring_finger_Zcut_1.BMP,0
022_3_8.tif,076_1_7.tif,0
073_6.tif,056_6.tif,0
043_8.tif,118_1.tif,0
348__F_Left_middle_finger.BMP,206__M_Left_ring_finger_Obl_1.BMP,0
060_7.tif,060_8.tif,1
015_2.tif,119_1.tif,0
025_5.tif,108_1.tif,0
34__M_Left_little_finger.BMP,97__M_Left_ring_finger_CR_1.BMP,0
270__M_Left_little_finger.BMP,270__M_Left_little_finger_CR_1.BMP,1
488__M_Left_little_finger.BMP,77__M_Right_thumb_finger_Zcut_1.BMP,0
32__M_Right_index_finger.BMP,32__M_Right_index_finger_Zcut_2.BMP,1
102_6.tif,118_8.tif,0
075_8.tif,009_1.tif,0
533__M_Left_index_finger.BMP,533__M_Left_index_finger_Zcut_1.BMP,1
012_3_2.tif,076_10_2.tif,0
017_5_2.tif,027_2_3.tif,0
003_5.tif,119_6.tif,0
027_5_4.tif,076_1_3.tif,0
004_5.tif,038_7.tif,0
013_2_2.tif,027_4_2.tif,0
038_5.tif,001_1.tif,0
022_2_6.tif,076_5_1.tif,0
084_7.tif,118_7.tif,0
472__M_Right_middle_finger.BMP,245__M_Left_thumb_finger_CR_3.BMP,0
072_4.tif,019_3.tif,0
119_8.tif,020_5.tif,0
117_6.tif,075_4.tif,0
120_1.tif,080_5.tif,0
091_4.tif,091_7.tif,1
489__M_Right_little_finger.BMP,488__M_Right_ring_finger_CR_1.BMP,0
75__F_Right_little_finger.BMP,559__M_Right_index_finger_Zcut_1.BMP,0
051_3.tif,036_2.tif,0
335__M_Right_index_finger.BMP,335__M_Right_index_finger_CR_2.BMP,1
027_1_8.tif,027_8_1.tif,0
158__M_Right_little_finger.BMP,158__M_Right_little_finger_Zcut_3.BMP,1
076_4_6.tif,076_5_2.tif,0
